Mô tả,Link,Danh mục
"Thu thập dữ liệu từ IDE/code",https://github.com/jrnl-org/jrnl
"Thư viện chức năng (Funcy)",https://github.com/Suor/funcy
"Kiểm tra máy chủ (Ty)",https://github.com/astral-sh/ty
"Debug thay cho print (Icecream)",https://github.com/gruns/icecream
"Awesome Python (tổng hợp)",https://github.com/vinta/awesome-python
"Hệ thống gợi ý (Buffalo)",https://github.com/kakao/buffalo
"Thư viện Python (Abseil)",https://github.com/abseil/abseil-py
"Framework web server (Sanic)",https://github.com/sanic-org/sanic
"Bắt đầu dự án Django (Cookiecutter)",https://github.com/cookiecutter/cookiecutter-django
"Phát hiện phần mềm độc hại",https://github.com/airbnb/binaryalert
"Thuật toán gợi ý kết hợp (LightFM)",https://github.com/lyst/lightfm
"Tìm tên trên mạng xã hội (Sherlock)",https://github.com/sherlock-project/sherlock
"Tool tìm HTTP param (Arjun)",https://github.com/s0md3v/Arjun
"Roadmap hacker",https://github.com/s0md3v/be-a-hacker
"Phân loại lỗ hổng bảo mật",https://github.com/bugcrowd/vulnerability-rating-taxonomy
"Thư viện bot Java",https://mvnrepository.com/artifact/com.botscrew/bot-framework-core-spring-boot-starter
"Blog về Thread trong Java",https://www.facebook.com/share/p/1698W9Vkq3/
"Server backend Java (Grasscutter)",https://github.com/Grasscutters/Grasscutter
"Data source NRO",https://github.com/SQKhanh/nro_data
"Backend thương mại điện tử",https://github.com/dnofulla/marketcove-e-commerce-backend
"Hỗ trợ IoT (SiteWhere)",https://github.com/sitewhere
"Kaa IoT platform",https://github.com/mazhar266/kaa
"Giỏ hàng (Shopping Cart)",https://github.com/mazhar266/ShoppingCart
"Framework serverless Java",https://github.com/mazhar266/awesome-serverless
"Get OS info Java (Oshi)",https://github.com/mazhar266/oshi
"Framework & thư viện Java",https://github.com/akullpp/awesome-java
"Framework & thư viện Scala",https://github.com/lauris/awesome-scala
"Awesome Go",https://github.com/avelino/awesome-go
"Awesome Go (faiface)",https://github.com/faiface/awesome-go
"Signal App (backend Java, cross-platform)",https://github.com/signalapp
"Dự án lâu đời Java (InstaBrowser)",https://github.com/ariashirazi/InstaBrowser
"Virus & Anti-virus Android",https://github.com/harshalbenake/Android-Elite-Virus
"Thư viện Java hay",https://github.com/wtsxDev/Amazing-Java-List
"Chăm sóc sức khỏe thời gian thực",https://github.com/kaiiyer/streamsx.health
"Design pattern trong Java",https://github.com/redvelvets/desgin-pattern
"Phỏng vấn Java",https://github.com/redvelvets/Interview_question
"Egeria - Siêu dữ liệu",https://github.com/odpi/egeria
"Giao diện mạng không đồng bộ (Netty)",https://github.com/netty/netty
"Nền tảng microservices (Armeria)",https://github.com/line/armeria
"Truy vấn SQL phân tán (Trino)",https://github.com/trinodb/trino
"Database chuỗi (QuestDB)",https://github.com/questdb/questdb
"Thư viện hỗ trợ lập trình Java",https://jvm-gaming.org/
"Cài đặt Radare2 cho Android",https://github.com/radare/radare2-installer
"Người dùng chia sẻ về AI",https://github.com/jeetv
"Giải quyết mã hóa toán học bằng AI",https://github.com/LectureHubTeam/codemath-solver
"Trang web học AI (fast.ai)",https://www.fast.ai/
"Người dùng chia sẻ về Machine Learning",https://github.com/michaelslice/
"Hệ sinh thái mã nguồn AI (Federated Learning)",https://github.com/FederatedAI
"Người dùng chia sẻ kiến thức AI",https://github.com/mashcodes10
"Người dùng mã nguồn Deep Learning",https://github.com/simoninithomas
"Blog về block xử lý mô hình AI",https://github.com/PatrickHua/Awesome-World-Models
"Blog về 6 tác vụ của AI Agent",https://www.facebook.com/share/p/16fU3BFCeV/
"Tổng quan về AI Agent (Blog)",https://www.facebook.com/share/p/17RScs5Ggi/
"Hỗ trợ phát triển bằng AI (ChatDBG)",https://github.com/plasma-umass
"Người dùng mã nguồn AI Agent",https://github.com/tobrien6?tab=stars
"Agent mô phỏng 3D",https://github.com/danieldeer/amaz3dsim
"Trình gỡ lỗi bằng AI (ChatDBG)",https://github.com/plasma-umass/ChatDBG
"Người dùng mã nguồn ML",https://github.com/ayyucedemirbas
"Hướng dẫn chủ đề Deep Learning",https://github.com/kaiiyer/deep-learning
"Tutorial về AI, DL, ML",https://github.com/kaiiyer/Artificial-Intelligence-Deep-Learning-Machine-Learning-Tutorials
"Phân tích hành vi người dùng",https://github.com/kaiiyer/OpenUBA
"Ví dụ về bot Agent",https://github.com/kaiiyer/awesome-bots
"Thư viện AI trong y tế (có thể triển khai)",https://github.com/kaiiyer/healthcareai-py
"Khóa học Deep Learning (Coursera)",https://github.com/kaiiyer/deep-learning-coursera
"Generative AI cho người mới bắt đầu",https://github.com/microsoft/generative-ai-for-beginners
"Tìm hiểu Machine Learning từ đầu",https://github.com/eriklindernoren/ML-From-Scratch
"An ninh mạng cho AI",https://github.com/DeepSpaceHarbor/Awesome-AI-Security
"AI video từ con số 0",https://github.com/Dataweekends/zero_to_deep_learning_video
"Deep Learning Tutorial (LISA Lab)",https://github.com/lisa-lab/DeepLearningTutorials
"AI Cheat Sheet cơ bản",https://github.com/aalhour/AI-Cheatsheets-for-basics
"Khóa học Hệ thống Deep Learning",https://github.com/dlsys-course/dlsys-course.github.io
"Quản lý MLOps & LLM (Weights & Biases)",https://github.com/wandb/wandb
"Distributed Machine Learning",https://github.com/Angel-ML/angel
"Dự đoán với đa tiến trình (Ray + TensorFlow)",https://github.com/minimaxir/tensorflow-multiprocess-ray
"AI Agent dựa trên cơ sở dữ liệu",https://github.com/mindsdb/mindsdb
"Text-to-Speech (TTS)",https://github.com/coqui-ai/TTS
"Tự động hóa PyTorch (Lightning)",https://github.com/Lightning-AI/pytorch-lightning
"Hỗ trợ phân tích dữ liệu (MLxtend)",https://github.com/rasbt/mlxtend
"Trực quan hóa dữ liệu với Pandas (Lux)",https://github.com/lux-org/lux
"Mở rộng hiệu suất Pandas (Modin)",https://github.com/modin-project/modin
"Đánh giá mô hình AI (ParlAI)",https://github.com/facebookresearch/ParlAI
"Biên dịch ML sang vector (Hummingbird)",https://github.com/microsoft/hummingbird
"Tổng hợp Deep Learning",https://github.com/kmario23/deep-learning-drizzle
"OpenAI Whisper (TTS)",https://github.com/openai/whisper
"Xuất & lưu trữ mô hình AI",https://github.com/operatorai/modelstore
"ML mã nguồn mở (Rasa)",https://github.com/RasaHQ/rasa
"Home Assistant (IoT)",https://github.com/home-assistant/core
"Triển khai Deep Learning",https://github.com/labmlai/annotated_deep_learning_paper_implementations
"Xử lý pipeline dữ liệu",https://github.com/tuplex/tuplex
"Machine Learning cho người mới",https://github.com/microsoft/ML-For-Beginners
"API suy luận mô hình (BentoML)",https://github.com/bentoml/BentoML
"MLOps framework (ZenML)",https://github.com/zenml-io/zenml
"Theo dõi tiến độ NLP",https://github.com/sebastianruder/NLP-progress
"Tóm tắt tài liệu NLP",https://github.com/vas3k/infomate.club
"Chuyển từ ML sang LLM",https://github.com/mlc-ai/mlc-llm
"Tương tác với LLM riêng tư cục bộ",https://github.com/zylon-ai/private-gpt
"RAG tích hợp vào Generative AI",https://github.com/QuivrHQ/quivr
"Công cụ tìm kiếm thứ 2 (Khoj)",https://github.com/khoj-ai/khoj
"Đầu ra có cấu trúc cho LLM",https://github.com/567-labs/instructor
"Một mô hình LLM mở (Dolly)",https://github.com/databrickslabs/dolly
"Kết nối ML và LLM (JARVIS)",https://github.com/microsoft/JARVIS
"Agent GPT tự động (AutoGPT)",https://github.com/Significant-Gravitas/AutoGPT
"Xây dựng Agent dựa trên mã nguồn",https://github.com/vocodedev/vocode-core
"Agent trợ lý mở (Open-Assistant)",https://github.com/LAION-AI/Open-Assistant
"Trình thông dịch mã cho GPT",https://github.com/shroominic/codeinterpreter-api
"Hỗ trợ lưu lượng LLM (vLLM)",https://github.com/vllm-project/vllm
"Thư viện nhúng Agent vào ứng dụng",https://github.com/smol-ai/developer
"Thu thập dữ liệu web bằng Python",https://github.com/apify/crawlee-python
"Framework phát triển Agent (AutoGen)",https://github.com/microsoft/autogen
"SDK giao tiếp client-server AI",https://github.com/modelcontextprotocol/python-sdk
"Agent chạy trên trình duyệt",https://github.com/browser-use/browser-use
"Chạy AI Agent trên trình duyệt",https://github.com/browser-use/web-ui
"Mô hình clone giọng nói (OpenVoice)",https://github.com/myshell-ai/OpenVoice
"Agent tích hợp với Django",https://github.com/surenkov/django-pydantic-field
"OpenAI Agents (Python)",https://github.com/openai/openai-agents-python
"Xây dựng Agent nhanh (AgentStack)",https://github.com/agentstack-ai/AgentStack
"Môi trường phát triển trên web",https://github.com/stackblitz/webcontainer-core?tab=readme-ov-file
"Ghi chú AI cho Kỹ sư phần mềm",https://github.com/swyxio/ai-notes
"Agent viết mã (OpenHands)",https://github.com/All-Hands-AI/OpenHands
"Agent hỗ trợ GitHub (SWE-agent)",https://github.com/SWE-agent/SWE-agent
"Thuật toán LLM (minbpe)",https://github.com/karpathy/minbpe
"API ra lệnh cho LLM (Marvin)",https://github.com/PrefectHQ/marvin
"Agent giọng nói thời gian thực",https://github.com/livekit/agents
"Biểu diễn kiến thức cho Agent",https://github.com/getzep/graphiti
"LangChain - Framework Agent",https://github.com/langchain-ai/langchain
"Agent tổng hợp dữ liệu tài chính",https://github.com/OpenBB-finance/OpenBB
"Thuật toán ML tự làm",https://github.com/trekhleb/homemade-machine-learning
"Khóa học Machine Learning (MLCourse)",https://github.com/Yorko/mlcourse.ai
"Khóa học Deep Learning (MIT)",https://github.com/lexfridman/mit-deep-learning
"Xử lý Big Data",https://github.com/ekzhu/datasketch
"Chuyển đổi ngữ cảnh Deep Learning",https://github.com/netx-repo/PipeSwitch
"LLM không cần huấn luyện (Ludwig)",https://github.com/ludwig-ai/ludwig
"Hỗ trợ tính toán ML (JAX)",https://github.com/jax-ml/jax
"Chuyển PyTorch sang TensorRT",https://github.com/NVIDIA-AI-IOT/torch2trt
"Đào tạo DL phân tán (Horovod)",https://github.com/horovod/horovod
"Hỗ trợ DL tương thích thư viện Python",https://github.com/explosion/thinc
"AI mã nguồn mở (Feast)",https://github.com/feast-dev/feast
"Hỗ trợ tăng tốc suy luận DL",https://github.com/Adlik/Adlik
"Bộ công cụ học sâu (D2Go)",https://github.com/facebookresearch/d2go
"Deep Learning trên Kubernetes (ElasticDL)",https://github.com/sql-machine-learning/elasticdl
"Ray - Hỗ trợ ML phân tán",https://github.com/ray-project/ray
"Thuật toán ML (Uber CausalML)",https://github.com/uber/causalml
"Công ty về học máy (Neuro)",https://github.com/neuro-inc
"Server suy luận mô hình (Triton)",https://github.com/triton-inference-server/server
"Học tăng cường với Agent (TensorTrade)",https://github.com/tensortrade-org/tensortrade
"Tools khám phá toán trừu tượng",https://github.com/peawormsworth/tools
"Khôi phục hình ảnh (SRGAN)",https://github.com/MathiasGruber/SRGAN-Keras
"Ebook Deep Learning",https://github.com/mazhar266/dm-ebook
"Tham khảo về AI",https://github.com/driscoll42/kellogg_ai_club
"Bài báo về Deep Learning",https://github.com/dennybritz/deeplearning-papernotes
"Sách Machine Learning bằng Python",https://github.com/rasbt/python-machine-learning-book
"Tấn công & khai thác (Facebook)",https://www.facebook.com/share/p/19q3MM5uoq/,Cyber Attack
"Chia sẻ tin về cyber attack (DailyCVE)",https://dailycve.com/xwiki-platform-sql-injection-cve-2025-xxxx-critical/,Cyber Security
"Blog chia sẻ tin an ninh (SecurityLab)",https://www.securitylab.ru/,Cyber News
"Code hacking game",https://github.com/dsasmblr/game-hacking,Game Hacking
"Roadmap An ninh mạng (Berkanktk)",https://github.com/Berkanktk/CyberSecurity,Roadmap
"Tool Blue Team / Red Team",https://github.com/A-poc,Red Team
"Người dùng Red Team (Snovvcrash)",https://github.com/snovvcrash,Red Team
"Roadmap An ninh mạng (Paulveillard)",https://github.com/paulveillard/cybersecurity,Roadmap
"Python Black Hat (EONRaider)",https://github.com/EONRaider/blackhat-python3,Black Hat
"Người dùng mã Black Hat",https://github.com/blackhatethicalhacking?tab=stars,Black Hat
"Black Hat Python - Code sách",https://github.com/carloocchiena/blackhat_python_book_code,Black Hat
"Kho sách Hacking",https://github.com/fainlabs/Hacking-Books,Books
"Linux Security Guide",https://xapax.github.io/security/#,Linux Security
"Awesome Hacking Tools",https://github.com/Hack-with-Github/Awesome-Hacking,Collection
"Tài nguyên Hacking (CESO)",https://ceso.github.io/posts/2020/12/hacking-resources/#windows-stuff,Resources
"100+ Sách Hacking 2024",https://github.com/verylazytech/Hacking-Books-2024,Books
"Hacking với Python & Kali",https://github.com/jroller33/BlackHat_Python,Black Hat
"Ghi chú Hacking",https://github.com/Hacking-Notes,Notes
"Khóa học Hacking thực tế",https://github.com/priyankgada/The-Complete-Practical-Certified-Ethical-Hacking-Course-in-English,Course
"Bộ công cụ Hacking & Malware",https://github.com/aw-junaid/Hacking-Tools,Tools
"Tài nguyên Ethical Hacking",https://github.com/rng70/Hacking-Resources,Resources
"100 sách bảo mật",https://github.com/yeahhub/Hacking-Security-Ebooks,Books
"Người dùng Red Team",https://github.com/CyberSecurityUP,Red Team
"Cộng đồng Pentesting & Bug Bounty",https://github.com/RESETHACKER-COMMUNITY/Pentesting-Bugbounty,Community
"Bot Discord theo dõi Threat",https://github.com/vxunderground/ThreatIntelligenceDiscordBot,Threat Intel
"Công cụ mã độc (Responder)",https://github.com/SpiderLabs/Responder,Tools
"Kiểm tra mã độc (tplmap)",https://github.com/epinna/tplmap,Security Testing
"Kho mã độc & malware",https://github.com/RamadhanAmizudin/malware,Malware
"Tiêm DLL vào Windows (32/64)",https://github.com/KooroshRZ/Windows-DLL-Injector,Windows
"Demo các kỹ thuật tiêm",https://github.com/hasherezade/demos,Exploitation
"Hướng dẫn chuyên gia DFIR",https://github.com/DFIRmadness/5pillars,DFIR
"Fake Network (FakeNet-NG)",https://github.com/mandiant/flare-fakenet-ng,Network
"Hack mạng CAN của xe hơi",https://github.com/souravbaghz/CANghost,Hardware
"Quét thiết bị trong phổ sóng",https://github.com/souravbaghz/RadareEye,RF Hacking
"Bộ công cụ cho Kỹ sư RE",https://github.com/mentebinaria/retoolkit,Reverse Engineering
"Awesome Reverse Engineering",https://github.com/alphaSeclab/awesome-reverse-engineering,RE
"Phát hiện lỗ hổng (AFL++)",https://github.com/AFLplusplus/AFLplusplus,Fuzzing
"Phân tích mã độc (Police)",https://github.com/rshipp/awesome-malware-analysis,Malware Analysis
"Kiểm tra lịch sử truy cập mạng",https://github.com/codingo/dooked,Network Forensics
"Tránh tường lửa Web (WAF)",https://github.com/0xInfection/Awesome-WAF,Web Security
"Giải mã Captcha đơn giản",https://github.com/ptigas/simple-captcha-solver,Automation
"Tìm kiếm lỗ hổng web",https://github.com/ghsec/webHunt,Web Security
"Fake DNS server",https://github.com/pathes/fakedns,DNS
"Fake DNS (Crypt0s)",https://github.com/Crypt0s/FakeDns,DNS
"Nền tảng web an toàn",https://github.com/Zeecka/AperiSolve,Web Security
"Tài nguyên Reverse Engineering",https://github.com/wtsxDev/reverse-engineering,RE
"Lệnh shell cho Kali Linux",https://github.com/DFIRmadness/RedTeam-MashUp,Red Team
"ML cho An ninh mạng",https://github.com/wtsxDev/Machine-Learning-for-Cyber-Security,ML Security
"Kiểm thử xâm nhập",https://github.com/wtsxDev/Penetration-Testing,Pentest
"Tìm mã độc trong hệ thống",https://github.com/hasherezade/pe-sieve,Malware Detection
"Phân tích file PE",https://github.com/hasherezade/pe-bear,Malware Analysis
"Người dùng mã nguồn bảo mật (Hasherezade)",https://github.com/hasherezade,Security
"Awesome Threat Intelligence",https://github.com/kaiiyer/awesome-threat-intelligence,Threat Intel
"Cộng đồng Sigma (Cyber)",https://github.com/SigmaHQ/sigma,SIEM/Sigma
"Kiểm thử xâm nhập (Pentest)",https://github.com/enaqx/awesome-pentest,Pentest
"Khóa học Hacking Nhị phân",https://github.com/ujjwal-kr/Binary-Hacking-Course,Binary Exploitation
"Tài nguyên Bảo mật (7etsuo)",https://github.com/7etsuo/Awesome-Cyber-Security-List,Resources
"Linux Handbook (The Book of Secret Knowledge)",https://github.com/trimstray/the-book-of-secret-knowledge,Linux
"Bài tập bảo mật (CTF)",https://github.com/sys41x4/CTFLearn,CTF
"Writeups CTF",https://github.com/EladBeber/CTFlearn-Writeups,CTF
"Quản lý danh sách an ninh (SecLists)",https://github.com/danielmiessler/SecLists,Wordlists
"Lệnh khai thác Bug Bounty",https://github.com/souravbaghz/awesome-oneliner-bugbounty,Bug Bounty
"Scanner lệnh (Lighthouse)",https://github.com/gaasedelen/lighthouse,Tools
"Reverse Engineering Linux",https://github.com/michalmalik/linux-re-101,RE
"Xử lý phần mềm Android bị lỗi",https://github.com/UDcide/udcide,Android
"Trích xuất dữ liệu từ heap",https://github.com/shellphish/how2heap,Exploitation
"Lấy root Android (Emuroot)",https://github.com/airbus-seclab/android_emuroot,Android
"Chương trình giảng dạy (CNCF)",https://github.com/cncf/curriculum,Education
"Writeups Bug Bounty",https://github.com/devanshbatham/Awesome-Bugbounty-Writeups,Bug Bounty
"CTF Hacker101",https://github.com/testert1ng/hacker101-ctf,CTF
"100 ý tưởng Red Team",https://github.com/kurogai/100-redteam-projects,Red Team

"Người dùng làm framework cho Unity",https://github.com/EllanJiang,Unity
"Người dùng làm framework với C#",https://github.com/pardeike,Unity
"Server Nitrox cho Unity (Pirate)",https://github.com/denynic96/PirateNitrox,Unity MMO
"Client Nitrox cho Unity",https://github.com/oktaysahin3010/Nitrox-Pirate,Unity MMO
"Server MMO mở (OpenCoreMMO)",https://github.com/OpenCoreMMO/OpenCoreMMO,Unity MMO
"Người dùng mã nguồn Server/Client Unity",https://github.com/jzyong,Unity Networking
"Người dùng mã nguồn Engine C++/C#",https://github.com/raizam,Game Engine
"Làm game bằng C++ (khóa học)",https://github.com/mrunix00/game-in-cpp-full-course,C++
"Tài nguyên Red Team - Tấn công lấy credential",https://github.com/Ignitetechnologies/Credential-Dumping,Red Team
"Source MMO Godot 4",https://github.com/sourceofmana,Godot MMO
"Indie MMO 2D bằng Godot",https://github.com/ooblies/Idle-MMO-2D,Godot MMO
"Bot GDScript cho Godot",https://github.com/RayOfIdeas/Godot_GDbot_2D_Demo,Godot Bot
"MMO Server (Godot)",https://github.com/godotmmo/mmo-server.git,Godot MMO
"Tài liệu làm Server .NET",https://github.com/WithinAmnesia/ARPG/discussions/16,.NET Server
"Server MMO (FairyDustServer)",https://github.com/neqs20/FairyDustServer,MMO Server
"MMO Server (Reia)",https://github.com/Quaint-Studios/Reia,MMO Server
"Framework MMO (Mercadinho)",https://github.com/maursgamedev/Mercadinho-MMO-Base,MMO Framework
"Plugin LLM cho Godot",https://github.com/playajames760/Godot-LLM-Framework,Godot AI
"Người dùng mã nguồn Godot",https://github.com/Dechode?tab=repositories,Godot
"Người dùng Godot Native (C++)",https://github.com/samdze,Godot Native
"Game Godot 4 - Raptor Run",https://github.com/quiver-dev/raptor-run,Godot Game
"Adventure 2D bằng Godot",https://github.com/timothyqiu/godot-2d-adventure-tutorial,Godot Tutorial
"2D Shooter RPG Godot",https://github.com/codicate/godot-rpg,Godot Game
"Game Godot 3 - Open Custom Night",https://github.com/nemisune/opencustomnight,Godot Game
"Hệ thống 2D Animator cho Godot",https://github.com/reevesc7/2d-animator-godot,Godot System
"Hệ thống thoại (Dialogue Editor)",https://github.com/genderfreak/godot-dialogue-editor,Godot System
"Người dùng làm plugin 3D cho Godot",https://github.com/RodZill4,Godot Plugin
"Người dùng mã nguồn plugin Godot",https://github.com/cloudofoz,Godot Plugin
"Plugin Godot bằng C++ (Goost)",https://github.com/goostengine/goost,Godot Plugin
"Danh sách plugin Godot (GitHub Stars)",https://github.com/stars/al1-ce/lists/godot?page=2,Godot Plugin
"Người dùng hệ thống game (Smitner Studio)",https://github.com/Smitner-Studio,Game System
"Mẫu script Godot",https://github.com/tobrien6/godot,Godot Template
"Hệ thống di chuyển (GBM2K)",https://github.com/Oplexitie/GBM2K-Framework,Game System

"Tin tức công nghệ (Undercode)",https://undercodenews.com/,Công nghệ
"Testing & Privacy (Undercode)",https://undercodetesting.com/,Testing
"Cộng đồng Apress (sách lập trình)",https://github.com/Apress,Books
"Microsoft Docs",https://github.com/MicrosoftDocs/,Documentation
"Tài nguyên phát triển game",https://github.com/getvmio/free-game-development-resources,Game Dev
"Thiết kế game (Awesome Game Design)",https://github.com/Roobyx/awesome-game-design,Game Design
"Framework Cynefin (Decision Making)",https://github.com/aalhour/awesome-cynefin?tab=readme-ov-file,Framework
"Kho tri thức Data Science (Airbnb)",https://github.com/airbnb/knowledge-repo,Data Science
"DevOps Việt Nam (Blog)",https://devops.vn/posts/linux-meo-nho-tranh-lo-tay-pha-hong-he-thong/?fbclid=IwY2xjawMLl0ZleHRuA2FlbQIxMQBicmlkETE4MGkzZkFoNG5sS1M3eXVMAR6vq8PFpR0j_QW8Gi-HJcW2-8nwBzhrS6vDR0C4uNZoU4uOno6JeysbyT56oQ_aem_qk6Sj6BZKczjoJ_o_X9YEw,DevOps
"Người dùng GitHub (lhl)",https://github.com/lhl?tab=repositories,User
"Người dùng mã nguồn Godot",https://github.com/moraguma,Godot
"Trang chia sẻ tài nguyên học tập",https://www.tutorialsduniya.com/,Learning
"Giao diện Frontend Template",https://github.com/DucQuyen199/Campus-Learning,UI/UX
"Server lưu trữ JavaScript",https://github.com/orgs/hsdn/repositories?type=all,Hosting
"100 ý tưởng ứng dụng Fullstack",https://github.com/nabaraj/100-Project-Ideas-for-Full-Stack,Project Ideas
"Ý tưởng phát triển Web",https://github.com/s-shemmee/Web-Dev-Projects-Idea,Project Ideas
"30 ngày học JavaScript",https://github.com/Asabeneh/30-Days-Of-JavaScript,Tutorial
"Trình duyệt Kagi",https://kagi.com/search?q=github+framework+gmae+engine,Search Engine
"DuckDuckGo",https://duckduckgo.com/,Search Engine
"Naver (Hàn Quốc)",https://www.naver.com/,Search Engine
"SearXNG (tìm kiếm riêng tư)",https://searx.bndkt.io/,Search Engine
"Baidu (Trung Quốc)",https://www.baidu.com/,Search Engine
"Startpage",https://www.startpage.com/,Search Engine
"Proxy danh sách",https://www.proxynova.com/proxy-server-list/,Proxy
"GitBook (tài liệu)",https://app.gitbook.com/,Documentation
"Miro (bảng vẽ, thiết kế)",https://miro.com/fr/,Productivity
"CheatSheetsHero",https://cheatsheetshero.com/,Cheat Sheet
"Ask Hacker",https://askhacker.com/,Community
"Roadmap phát triển",https://github.com/kamranahmedse/developer-roadmap,Roadmap
"Perplexity AI (tìm kiếm)",https://www.perplexity.ai/,Search Engine
"Perchance (AI Pixel Art)",https://perchance.org/ai-pixel-art-generator,Image Generator
"Sourcegraph (tìm mã nguồn)",https://sourcegraph.com,Code Search
"Chia sẻ game lậu (1)",https://www.lyzwlkj.vip/,Game (Unofficial)
"Chia sẻ game lậu (2)",https://all4vn.id.vn/,Game (Unofficial)
"Chia sẻ game lậu (3)",https://sourcegamepro.com/,Game (Unofficial)
"Chia sẻ game lậu (4)",https://chocode.vn/login.php,Game (Unofficial)
"Chia sẻ game (5)",https://chiasegame.com/,Game (Offline)
"Chia sẻ game lậu (6)",https://414jg.com/,Game (Unofficial)
"Link tài liệu chia sẻ (QQ Doc)",https://docs.qq.com/doc/DZXRJZHF4R09oUU1v,Resources
"Link tài liệu (Feishu)",https://sx3g2d5ir1n.feishu.cn/drive/folder/KVAsf0xQHlyMmYdRDH9ciUvRn9b,Resources
"Link tài nguyên (Trung Quốc)",https://ht2.ht2.ht2.cn/,Resources
